display_name,model_id,transport,task,case_index,score,status
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,molecular_design,20,0.7452770257740431,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,1,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,2,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,3,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,4,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,5,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,6,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,7,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,8,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,9,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,10,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,11,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,12,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,13,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,14,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,15,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,16,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,17,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,18,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,19,0.5,scored
DeepSeek V4 Flash,deepseek/deepseek-v4-flash-0731,openrouter,retrosynthesis_planning,20,0.5,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,1,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,2,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,3,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,4,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,5,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,6,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,7,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,8,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,9,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,10,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,11,1.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,12,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,13,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,14,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,15,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,16,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,17,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,18,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,19,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,foundational_biomedical_knowledge,20,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,1,0.8,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,2,0.4,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,3,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,4,0.8,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,5,0.6,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,6,0.8,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,7,0.8,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,8,0.6,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,9,1.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,10,0.8,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,11,1.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,12,1.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,13,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,14,0.8,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,15,0.2,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,16,1.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,17,0.25,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,18,1.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,19,1.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_drugs,20,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,1,0.3333333333333333,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,2,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,3,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,4,0.6666666666666666,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,5,0.3333333333333333,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,6,0.5,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,7,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,8,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,9,0.8,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,10,0.3333333333333333,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,11,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,12,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,13,0.5,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,14,0.6666666666666666,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,15,0.5,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,16,0.5,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,17,0.5,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,18,0.5,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,19,0.3333333333333333,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrieve_known_targets,20,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,1,0.2,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,2,0.2,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,3,0.6,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,4,0.2,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,5,0.4,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,6,0.6,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,7,0.4,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,8,0.4,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,9,0.4,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,10,0.4,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,11,0.4,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,12,0.2,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,13,0.4,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,14,0.4,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,15,0.2,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,16,0.6,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,17,0.6,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,18,0.6,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,19,0.6,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_property_prediction,20,0.4,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,1,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,2,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,3,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,4,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,5,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,6,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,7,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,8,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,9,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,10,1.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,11,1.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,12,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,13,,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,14,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,15,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,16,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,17,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,18,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,19,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,virtual_screening,20,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,1,0.2,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,2,0.4,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,3,0.2,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,4,0.2,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,5,0.8,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,6,0.2,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,7,0.4,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,8,0.4,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,9,0.2,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,10,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,11,0.6,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,12,0.2,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,13,0.6,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,14,0.6,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,15,0.2,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,16,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,17,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,18,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,19,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,binding_mechanism,20,0.2,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,1,0.9371744583299825,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,2,0.9334009870928391,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,3,0.9346590677766172,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,4,0.9334009870928391,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,5,0.9346590677766172,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,6,0.9334009870928391,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,7,0.9346590677766172,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,8,0.9334009870928391,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,9,0.9346590677766172,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,10,0.9334009870928391,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,11,0.9346590677766172,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,12,0.9334009870928391,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,13,0.9346590677766172,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,14,0.9334009870928391,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,15,0.9346590677766172,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,16,0.9334009870928391,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,17,0.9346590677766172,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,18,0.9334009870928391,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,19,0.9346590677766172,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,molecular_design,20,0.9334009870928391,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,1,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,2,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,3,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,4,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,5,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,6,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,7,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,8,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,9,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,10,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,11,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,12,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,13,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,14,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,15,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,16,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,17,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,18,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,19,0.0,scored
DeepSeek V4 Pro,deepseek/deepseek-v4-pro,openrouter,retrosynthesis_planning,20,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,1,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,2,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,3,1.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,4,1.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,5,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,6,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,7,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,8,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,9,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,10,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,11,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,12,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,13,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,14,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,15,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,16,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,17,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,18,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,19,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,foundational_biomedical_knowledge,20,1.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,1,0.6,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,2,0.4,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,3,0.4,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,4,0.4,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,5,0.2,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,6,0.6,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,7,1.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,8,0.4,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,9,0.4,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,10,0.4,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,11,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,12,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,13,0.2,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,14,0.8,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,15,0.2,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,16,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,17,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,18,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,19,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_drugs,20,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,1,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,2,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,3,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,4,1.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,5,0.3333333333333333,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,6,0.3333333333333333,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,7,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,8,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,9,0.6666666666666666,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,10,0.3333333333333333,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,11,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,12,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,13,0.3333333333333333,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,14,0.6666666666666666,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,15,0.3333333333333333,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,16,0.3333333333333333,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,17,0.6666666666666666,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,18,0.3333333333333333,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,19,0.3333333333333333,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrieve_known_targets,20,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,1,0.7468610684118642,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,2,0.7168852891979928,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,3,0.7669456677778048,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,4,0.7554312443299421,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,5,0.9376380617124769,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,6,0.7787479754120592,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,7,0.954745965583404,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,8,0.9150916950677939,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,9,0.9006178224232668,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,10,0.9562871241421054,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,11,0.7399243578374527,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,12,0.9583601984589706,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,13,0.5476880607315391,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,14,0.542333749242094,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,15,0.7144523820063505,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,16,0.739107793785801,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,17,0.3733514615907546,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,18,0.9319117143052985,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,19,0.7409023129468746,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_property_prediction,20,0.3613089509143407,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,1,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,2,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,3,0.0,scored
