condition,stage,model,pocket,seed,job_tag,sample_file,sample_path,canonical_smiles,qed,favorable_sa,selection_score,rank_in_cell,pocket_atom_fraction,pocket_compatible,centroid_distance_angstrom,severe_clash_pairs
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0049.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0049.sdf,C[C@@H](O)C[C@H](NC(=O)C1CCC=C[C@@H]2CC(O)=C(F)C=C12)C1=CC2CCN(C)C2=CC=C1,0.5597995976569252,0.51,0.5448597183598476,12,1.0,True,1.6894029418932355,0
iterative,round1,targetdiff,1IEP,109,iterative-round1-targetdiff-1iep-s109-n250-r02,sample_0032.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round1-targetdiff-1iep-s109-n250-r02/sample_0032.sdf,COC1C=C(NC(=O)c2ccc([C@H]3C4=CC=CC(C5=CCC(=O)C=C5)C4NC(=O)CN3C)c(C)c2)CC=C1O,0.5410935401974846,0.55,0.5437654781382392,13,1.0,True,0.8155220277520985,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0068.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0068.sdf,O=C1N=CC2C(=N1)CC1=C2CCc2ncnn2[C@@H]2[C@H](CNC(=O)NC3=CCC4=C(C3)C(=O)N3CCC[C@@H]43)CC[C@H]2O1,0.586167425868019,0.44,0.5423171981076133,14,1.0,True,1.2097226806933652,0
iterative,round1,targetdiff,1IEP,109,iterative-round1-targetdiff-1iep-s109-n250-r02,sample_0113.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round1-targetdiff-1iep-s109-n250-r02/sample_0113.sdf,CN1C2=CC=C(C(=O)NCc3ccccc3[C@H]3C(=O)N=C4C=C5CNCC5=CN43)[C@H]3CCCC(=C23)C=N[C@@H]1CO,0.5328743962651189,0.54,0.5350120773855832,15,1.0,True,0.4577540649195132,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0306.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0306.sdf,CNC(=O)N1CCCN=CCc2cc(C)cc(c2)N(C)CC(=O)C[C@H]1N(C1=CC2C(C)=NC(=N)N=C2C=C1)C(C)C,0.5831245067293462,0.42,0.5341871547105423,16,1.0,True,1.1136752772873129,0
iterative,round1,targetdiff,1IEP,109,iterative-round1-targetdiff-1iep-s109-n250-r02,sample_0014.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round1-targetdiff-1iep-s109-n250-r02/sample_0014.sdf,N[C@H]1C=CC2=C3[C@H](CC[C@H]4CCc5c6n(c(=O)n54)CC[C@@]6(O)c4ccc(O)cc4)C(=O)N=C4CC[C@H](CC2=C1)N43,0.5487065362698165,0.5,0.5340945753888715,17,1.0,True,1.2410830169821487,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0459.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0459.sdf,CC[C@@H]([C@@H]1CC2=C(N1)[C@@H](c1ccc(C)cc1)[C@@](F)(CF)O2)[C@@H]1OCC2=C1[C@@H](C)C1C(=O)NC=NC=C1C2,0.5629736030410162,0.46,0.5320815221287113,18,1.0,True,0.7534757274687716,0
iterative,round1,targetdiff,1IEP,109,iterative-round1-targetdiff-1iep-s109-n250-r02,sample_0058.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round1-targetdiff-1iep-s109-n250-r02/sample_0058.sdf,CC(C)N(c1ccc(O)cc1)c1cccc(C(=O)N2CCN(c3ccc(O)cc3)C3C=CCC=C32)c1,0.4497366944466995,0.72,0.5308156861126896,19,1.0,True,0.9719731865578822,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0624.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0624.sdf,C=C1C(=NC2=NC(OC3=CC(=O)CC=C3)=C3C(=O)C(=O)N=C3N2)N(C(=O)CCC)C[C@H]1NC(=O)c1ccc(Cl)cc1,0.49234420636727316,0.61,0.5276409444570912,20,1.0,True,1.6238295375352203,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0381.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0381.sdf,C=C1C=CC=CC1=Nc1cccc([C@H]2C(=O)[C@@]3(CCN(C4=NC5=C(CC(OC)=CC5)[C@@H](C)O4)C3)O[C@@H]2C)c1,0.5500240646802603,0.47,0.5260168452761822,21,1.0,True,0.8577484863688812,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0021.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0021.sdf,CCN(C)[C@@H]1C=C[C@H](C)C=C1CNCC1=CC=CC[C@@]12C(=O)C(c1cccc(OC)c1)=CC2OC,0.5307276764012181,0.51,0.5245093734808527,22,1.0,True,1.4847426363425105,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0505.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0505.sdf,CC1=C2CC=NN=C2C[C@H]([C@H]2C=C(C(=O)C3=CCC=C4[C@H]3c3ccc(C)nc3N4C)[C@H]3[C@@H]2NCC[C@H]3C(C)O)[C@H]1F,0.5602031606865868,0.44,0.5241422124806108,23,1.0,True,0.44272796659812685,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0332.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0332.sdf,Cn1ccc2ccc(OCC[C@@H](C3=CCCNN3)C3C(F)=CCC=C3C(=O)C3=CC4=NC(=O)C=CC4=C3)cc2c1=O,0.5120315370227915,0.55,0.523422075915954,24,1.0,True,0.8532611413968824,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0643.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0643.sdf,C[C@@H]1CC[C@@H]2[C@H]1CC[C@H]2c1ccccc1C(=O)N1CC2=NCC=C2NC2C1C(F)=CC[C@H]2N(C)C1=NCC=C(O)C1,0.5389324643947239,0.48,0.5212527250763067,25,1.0,True,1.0228819898751766,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0450.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0450.sdf,CCCN(C(=O)[C@@H]1CC2=C(C=CCC=C2)C(F)=N1)[C@H]1CCC2=CC(Cl)=C(C=N)[C@@H]2N1C(C)C,0.5238181923231788,0.51,0.5196727346262252,26,1.0,True,1.2284152038664649,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0587.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0587.sdf,[C][C]([C])Oc1[c][c]c([N][C@]2([O])[C][C](C(=O)c3sc4c(c3[C])C(=O)N=[C][C]4)C3=[C]C([C])=[C][C]32)[c][c]1,0.6339541453718786,0.25,0.518767901760315,27,1.0,True,1.7544650298334008,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0457.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0457.sdf,N=C1C=C[C@H]2O[C@@](C3C=CCC=C3)(C3C=C[C@H](N=C4CC(=O)CC(c5ccccc5)=N4)C=C[C@H]3C(N)=O)N=C2C=N1,0.5432917178160976,0.46,0.5183042024712683,28,1.0,True,1.1314269130136525,0
iterative,round1,targetdiff,1IEP,109,iterative-round1-targetdiff-1iep-s109-n250-r02,sample_0097.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round1-targetdiff-1iep-s109-n250-r02/sample_0097.sdf,C=C1N=C2C3CC4=CC5=CC=CC(Cl)=C(CN)C5=C[C@@H]4C3=CC3=CC=C[C@H](OC1C1=Cc4cncnc4C1=O)[C@H]32,0.5467713095431915,0.45,0.5177399166802341,29,1.0,True,0.8827800093552336,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0411.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0411.sdf,CC(=O)[C@@H]1C=NC(N(C=CN2C(=O)C[C@@H](NC3=NC(=O)CC=C3)c3ccccc3[C@@H]2[C@H](C)CO)[C@H]2C=CC=CC2)=N1,0.533235091435314,0.48,0.5172645640047198,30,1.0,True,0.5604259167787513,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0574.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0574.sdf,CC(C)N(CCC=CC1=CC(=O)C2CCCCCC2=C1)[C@H]1C(=O)c2ccc3c(c2C2=CC=CC=C[C@H]21)=COCC=3O,0.5088836875889742,0.53,0.5152185813122819,31,1.0,True,0.838196217551198,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0248.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0248.sdf,CC1=CC2=N[C](OCC(=O)N(C3=CC=CC4CCOC[C@@H]34)C3=NC(=O)C4=C5CCCO[C@H]5CCC4=C3)N2C(C)C=C1,0.5179169532376273,0.5,0.5125418672663391,32,1.0,True,0.845551694501463,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0639.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0639.sdf,C=C1c2ccccc2[C@@H]2C(=O)N=C(CC3=CCO[C@@H](C(C)=O)NN[C@@H]4C=CC(C(=O)C3)[C@H]4c3ccccc3)C(=O)[C@@H]12,0.560305291334991,0.4,0.5122137039344936,33,1.0,True,0.5500725769949371,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0410.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0410.sdf,C=C1C2=CC(F)=CCC2=C=Cc2ccccc2OC(=O)NO[C@@H]2[C@@H](CN(C)c3ccc4c(c3)=C[C@H](CC)N=4)N[C@]12C,0.549546110685973,0.42,0.5106822774801811,34,1.0,True,1.0491149759219986,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0586.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0586.sdf,CCCCN1CCC[C@H]1Cc1ccccc1CCC1=NC2=CC=CC=C(Cc3cccnc3)C2=CN1,0.4337667052985423,0.69,0.5106366937089796,35,1.0,True,1.0602618854317432,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0601.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0601.sdf,C[C@@H]1O[C@@](CC(=O)O)(C2=NC3=C=CCCN=CC3=N2)[C@@H](COc2ccc3c(c2)OCC[C@H]2CCCC(=O)N32)NC1=O,0.5054983705998659,0.52,0.5098488594199061,36,1.0,True,0.49522945064801144,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0047.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0047.sdf,CC(=O)N(C)[C@](O)(COC1=Nc2ccccc2C(=O)C1)n1c(C(=O)O)nc([C@@H]2C=CC(C)=C3CC(=O)CC32)nc1=O,0.4926284338984599,0.54,0.506839903728922,37,1.0,True,1.272220343262446,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0374.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0374.sdf,CC1=C2CC=CC=NC2=CC2=CC(CN(C)[C@@H]3COCC[C@H]3[C@@H]3C=CC(C(N)=O)=CC3)=[S]N21,0.5001849253874988,0.52,0.5061294477712491,38,1.0,True,0.7296026186818977,0
iterative,round1,targetdiff,1IEP,109,iterative-round1-targetdiff-1iep-s109-n250-r02,sample_0215.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round1-targetdiff-1iep-s109-n250-r02/sample_0215.sdf,CN=C1C=C(NCCC2=CCC=CC2)C2OCN(C3=NN4C[C@@H](OC5CCNC5)c5cccc(c54)[C@H]3OC)C=C12,0.5086286940239974,0.49,0.5030400858167982,39,1.0,True,0.8741289218131997,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0013.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0013.sdf,CCOc1cc(O[C@@H]2CC[C@@H](C(C)=O)[C@@H](c3ccc(C4=NN=CC4)c(F)c3)NC2=O)cc(N2CCO[C@@H]2COC)c1,0.46561882061857135,0.59,0.5029331744329999,40,1.0,True,0.6952814293015388,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0275.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0275.sdf,C=C([C@@H]1CC2=C3C(=CCC=C31)N=CC2)N1CCN(C(N)=O)[C@@](C2=CC=CCC=C2)(C2=CC=NC(C)=C(O)C2)C(=O)C1,0.5056130816168902,0.49,0.5009291571318232,41,1.0,True,1.1627386780294529,0
iterative,round1,targetdiff,1IEP,109,iterative-round1-targetdiff-1iep-s109-n250-r02,sample_0203.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round1-targetdiff-1iep-s109-n250-r02/sample_0203.sdf,CC[C@@H](CN1CO[C@H]2C1C(F)=CC[C@H]2c1ccc2c(n1)C=CNN=C2)NC1=CC=CC2=CCC(N(C)C)=CC2=C1,0.5141220713823363,0.47,0.5008854499676354,42,1.0,True,0.46817588913866187,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0154.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0154.sdf,CCN(c1ccc(C2=CCC(C)=NN2C)cc1)[C@H]1C[C@@H](CO)N(c2ccccc2C2=[S]C3=C(C=NC(=N)C3)C2=O)C1,0.47125097491623735,0.57,0.500875682441366,43,1.0,True,0.9834654166770381,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0302.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0302.sdf,CC(=O)C[C@@]1(NC(C)=O)CC=C2C(C)=C3OCCNC(=O)C3=CC2N=C1NC[C@H]1Oc2ccc(N(C)C)cc2[C@@H]1C,0.4881181551898498,0.53,0.5006827086328949,44,1.0,True,1.2039427836863619,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0077.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0077.sdf,CC[C@H](C)N(C(=O)C(=O)N=C1CN=C(C[C@H](C)CN)C=N1)[C@@H]1NC2=N[C]3NC=CCC=C3C=C21,0.5091525075925113,0.48,0.5004067553147579,45,1.0,True,1.3531108220722046,0
iterative,round1,targetdiff,1IEP,109,iterative-round1-targetdiff-1iep-s109-n250-r02,sample_0124.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round1-targetdiff-1iep-s109-n250-r02/sample_0124.sdf,O=C(O)c1ccc(-c2ccccc2[C@H](C(=O)NC2=N[C@H]3C4=CCN5C=CC6=CCC(=C3OC2)C645)C(O)(F)F)cc1,0.4959004297002171,0.51,0.500130300790152,46,1.0,True,0.4060620979468742,0
iterative,round1,targetdiff,1IEP,109,iterative-round1-targetdiff-1iep-s109-n250-r02,sample_0108.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round1-targetdiff-1iep-s109-n250-r02/sample_0108.sdf,CC1=CN(C(=O)[C@@H]2N=CCC(O)=C3C=C(CN=C4CC=NN=CN4)C=C[C@H]3C2=O)CCc2ccc([C@H](C)N)cc21,0.5033520589079042,0.49,0.49934644123553296,47,1.0,True,0.7595367790280336,0
iterative,round1,targetdiff,1IEP,109,iterative-round1-targetdiff-1iep-s109-n250-r02,sample_0070.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round1-targetdiff-1iep-s109-n250-r02/sample_0070.sdf,COC1=C2C(=O)N(C)C[C@@H]2C2=C1C(=O)[C@H](NC(=O)C[C@H]1C(C)[C@@H](CO)[C@@H](C(=O)Oc3cnccc3C)C[C@@H]1F)C2,0.4853875122596465,0.53,0.49877125858175253,48,1.0,True,0.4552212627821974,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0011.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0011.sdf,C[C@@]1([C@@H]2CC3=C4C(=CC(=O)C=C42)C[C@@H]3C2=NC(=O)CN2)Cc2nccc3c2[C@@H]([C@H]1N)[C@](O)(c1ccc(Cl)cc1Cl)C3,0.498016602199873,0.5,0.498611621539911,49,1.0,True,0.9215717150223229,0
iterative,round2,targetdiff,1IEP,109,iterative-round2-targetdiff-1iep-s10109-n750-r02,sample_0538.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1iep-s10109-n750-r02/sample_0538.sdf,COc1ccc(N=C2CC3C(NC2=O)SCN(C2=CCC(C)=C(C=O)C2)[C@H](C)C(=O)[C@@H]3c2cc(C)cc(O)c2)cc1,0.4744643770613289,0.55,0.4971250639429302,50,1.0,True,1.334059700161449,0
iterative,round1,targetdiff,1M17,83,iterative-round1-targetdiff-1m17-s83-n250-r02,sample_0096.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round1-targetdiff-1m17-s83-n250-r02/sample_0096.sdf,OC[C@@H]1C=CC(F)=C[C@H]1c1cc2c(cn1)=NC1=C3C(=C=2)CC2=C4C(=NCC=C(C=N1)C43)CC2,0.7746052657683788,0.47,0.6832236860378652,1,1.0,True,1.460862763249881,0
iterative,round1,targetdiff,1M17,83,iterative-round1-targetdiff-1m17-s83-n250-r02,sample_0002.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round1-targetdiff-1m17-s83-n250-r02/sample_0002.sdf,CO[C@@H](C)C[C@H]1NC(=O)CO[C@H]2C3=C4C(=Nc5cccc1c5C3)N=CCC4c1ccccc12,0.7626064299222677,0.46,0.6718245009455873,2,1.0,True,2.2188887836628965,0
iterative,round1,targetdiff,1M17,83,iterative-round1-targetdiff-1m17-s83-n250-r02,sample_0029.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round1-targetdiff-1m17-s83-n250-r02/sample_0029.sdf,O=C1N=N[C@H](c2ccccc2)N2CCN=C2C2=CC(=C(C(=O)O)COC2)c2cccc(c2)N1,0.7304910089969128,0.5,0.6613437062978389,3,1.0,True,3.033503337272088,0
iterative,round2,targetdiff,1M17,83,iterative-round2-targetdiff-1m17-s10083-n750-r02,sample_0611.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1m17-s10083-n750-r02/sample_0611.sdf,Cc1nncc2c1[C@H]1C(=N2)C=NC(=Nc2ccccc2C(F)(F)F)C1CNC(=O)C1CCCCN1C,0.6907938622082063,0.59,0.6605557035457443,4,1.0,True,2.599613148405014,0
iterative,round2,targetdiff,1M17,83,iterative-round2-targetdiff-1m17-s10083-n750-r02,sample_0618.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1m17-s10083-n750-r02/sample_0618.sdf,C=Cc1cccc2c1CC1(O)C2N([C@@H]2C=C(N3CC=NCC3)C=NN=C2C)C[C@@H]1Oc1ccccc1,0.7094032516242856,0.54,0.6585822761369999,5,1.0,True,2.231335373131842,0
iterative,round1,targetdiff,1M17,83,iterative-round1-targetdiff-1m17-s83-n250-r02,sample_0031.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round1-targetdiff-1m17-s83-n250-r02/sample_0031.sdf,CC[C@@H](C)N1CC=NC(=N)C2N=C[C@H]3N=Cc4cccc(c4C3=N2)Oc2cccc(c2)C1=O,0.7679341989310613,0.4,0.6575539392517429,6,1.0,True,2.2322321984446725,0
iterative,round2,targetdiff,1M17,83,iterative-round2-targetdiff-1m17-s10083-n750-r02,sample_0181.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1m17-s10083-n750-r02/sample_0181.sdf,CC[C@H]1CC(=O)N(CC2=NC(=NC3=CC(=O)C(C)=N3)[C@@H](C3=NCCCC3=O)C=C2N)c2ccccc21,0.6885188592961115,0.58,0.655963201507278,7,1.0,True,1.5864362984120375,0
iterative,round2,targetdiff,1M17,83,iterative-round2-targetdiff-1m17-s10083-n750-r02,sample_0668.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/iterative-round2-targetdiff-1m17-s10083-n750-r02/sample_0668.sdf,C=C1OC2=CC=C[C@@H](N3OCNC(=O)[C@@H]4C=C(Cc5ccccc5)C=C(N(C)C(C)=O)C=C43)C2N1C,0.7056037344733286,0.54,0.65592261413133,8,1.0,True,2.2535215353665614,0
